"coefficient","Author"
-1.11232188432975,"G.E. Mulder"
-1.10643055155535,"Hendrik de Vries"
-1.10519439594418,"K. Kooiman"
-1.10451976907145,"M. Revis"
-1.10443209788448,"Jacoba M. Vreugdenhil"
-1.10434085080459,"Soedjatmoko"
-1.10433973266746,"Paul Van Keymeulen"
-1.10433783446632,"Anna Mertens"
-1.10432996193253,"Wim Vesseur"
-1.10432994169991,"Klaas Wiersma"
-1.10431105046518,"H. Plessner"
-1.10430802524979,"Johanna de Geus"
-1.10430802440032,"Henk Krijger"
-1.10430802185255,"J.W. Veerman"
-1.10430377268527,"C.C. de Bruin"
-1.10263119658521,"J. Presser"
-1.10261488059088,"Adriaan van der Veen"
-1.10046166497831,"Walter Thys"
-1.10044221151944,"S.J. Fockema Andreae"
-1.1003762043555,"Jan Willem Hofstra"
-1.09849729362971,"F. van der Kooy"
-1.0964911465763,"Joaquín E. Weiss y Sánchez"
-1.09646145220742,"Léon Polak"
-1.09643927925935,"Lidy van Eijsselsteijn"
-1.09641263137747,"Herman van Poland"
-1.09640203506293,"Hendrik Riemens"
-1.09638293487105,"Nel Noordzij"
-1.09638292949679,"F.W. Michels"
-1.09637235348112,"Dirk Volker Nijland"
-1.09637235211797,"Maria Dermoût"
-1.09635017883943,"Arie Vermeer"
-1.09634265083998,"Piet Apol"
-1.0963426448052,"R.A.J. van Lier"
-1.09634263799487,"J.A. van Praag"
-1.09632354311827,"L. Sluimers"
-1.09632354042774,"D.M.G. Koch"
-1.0963235096561,"Apie Prins"
-1.09632350898299,"Pramudya Ananta Tur"
-1.0963223869123,"Kåre Langvik-Johannessen"
-1.09632048782137,"P.J. Risseeuw"
-1.09619294314925,"H.J. Smeding"
-1.0941810281107,"A.J.W. Kaas"
-1.09278405573714,"Rein Blijstra"
-1.08848077762358,"J. Bronowski"
-1.0884406153872,"J. Bruyn"
-1.08842160459589,"C. Houwaard"
-1.08839202601343,"Henriëtte Mooy"
-1.08839202502058,"J.C. van Leur"
-1.08838895859873,"R.K.J.E. Antonissen"
-1.08836244494528,"E.F. Tijdens"
-1.08836244295899,"Klaas van der Geest"
-1.08835505431588,"M.A.F. Ostendorf"
-1.08697777431438,"Okke Jager"
-1.08618050404279,"S.A. Vosters"
-1.08047642080597,"Dick Voerman"
-1.0804471658544,"B.M. Baxter"
-1.08044698789286,"H.P. van den Aardweg"
-1.08043167284878,"K.H. Miskotte"
-1.08042795954895,"Henk van Maurik"
-1.08042795922739,"P. Hoogenboom"
-1.08042795890583,"Friederike Granberg"
-1.08042795858427,"John den Admirant"
-1.08042795826271,"Swan-Liat Kwee"
-1.08042488413118,"Nico Rigter"
-1.08042488380978,"Jan van Biezen"
-1.08042488348837,"Jan H. de Groot"
-1.08042486294225,"P.M. Boer-den Hoed"
-1.08042486262081,"D. Geeraerts"
-1.08042041313963,"G.J. Uitman"
-1.08042041281847,"Abraham Schierbeek"
-1.07903439187732,"Hans Redeker"
-1.07726903078463,"Koos Schuur"
-1.07718072521478,"Ev. Grolle"
-1.07702311812518,"Pierre Lambrechts"
-1.07637673361653,"Tjalie Robinson"
-1.07621428851611,"J.J. Mak"
-1.07525744242708,"Lode Roose"
-1.07474470647245,"Gerrit Huizer"
-1.07342145606343,"A. Alberts"
-1.07298686541849,"Frits Kief"
-1.07260790065304,"Jacques Dewaele"
-1.07260782906528,"Gerrit Rietveld"
-1.07256872127682,"B.H.D. Hermesdorf"
-1.07253937427526,"L.F. de Beaufort"
-1.07253937412647,"Henri Schadee"
-1.07253925411157,"F.D.K. Bosch"
-1.07251985549462,"G. van Geffen"
-1.07251696852001,"Herman Uyttersprot"
-1.07053971828387,"Chris van der Weye"
-1.07024362974247,"F. van Vinckenroye"
-1.06678353540228,"W.F. Wertheim"
-1.06479825891392,"H.J. Drossaart Lulofs"
-1.06476902430819,"A.E. Cohen"
-1.06475285134629,"Maria-Augusta Jacobs"
-1.0646876810623,"C.J. Greshoff"
-1.06467211070506,"G.A. van Poelje"
-1.06466756545108,"Felipe M. Lorda Alaiz"
-1.06466756539446,"Emmy Kerkhoff"
-1.06465840330763,"Bertus van Lier"
-1.0646584032792,"J.L. Heldring"
-1.06464288231243,"J.C. Winterink"
-1.06463833582157,"Albert Jan Govers"
-1.06463605406969,"Nora Petit"
-1.06179865875942,"Karel Deleu"
-1.06116975971637,"P.P.J. van Caspel"
-1.06107412415141,"Ben Stroman"
-1.06017669542887,"C. Ouboter"
-1.05918718689982,"O. Noordenbos"
-1.05736936075443,"Coenraad van Emde Boas"
-1.05729212335757,"Just Havelaar"
-1.05705019274005,"Jan Gonda"
-1.05700528961815,"T. Haan"
-1.05689192667151,"H.F. van Panhuys"
-1.05687165480537,"Wim Gijsen"
-1.05687165263572,"Ank Steenis"
-1.05687129657374,"Remco Campert"
-1.05686280898198,"W.P.J. Pompe"
-1.05684253628361,"Wessel Scheffer"
-1.05681800060326,"T.S. Jansma"
-1.05680458057976,"A. Schaafsma"
-1.05680458053089,"Maarten Rooij"
-1.05680458032552,"J. Kassies"
-1.05680458012015,"J.J. Vriend"
-1.05678888895703,"J.J. Poortman"
-1.05678888835021,"Herman Gerrit Schulte Nordholt"
-1.05678431507005,"Henriëtte Boas"
-1.05678431486867,"K.L. Roskam"
-1.05678431466729,"Cor de Groot"
-1.05678431446591,"E. Brongersma"
-1.05678431426453,"S. Davids"
-1.05678431210365,"Francisco Carrasquer"
-1.05678201129653,"M.G.J. Teerink"
-1.05678201109533,"Marianne Colijn"
-1.05677739337772,"J.J.M. Bakker"
-1.05677739317691,"F.L. Zwaan"
-1.0567773929761,"Theo Oudkerk Pool"
-1.05170408851131,"Prosper de Smet"
-1.05093341708233,"C.J. Ruijgh"
-1.0509327489272,"Hubert J. Michaël"
-1.04947827389803,"J.C. van Schagen"
-1.04920515692355,"A.H. Wertheim-Gijse Weenink"
-1.04914512347439,"T.A. Birrell"
-1.04909737506859,"Margaretha Ferguson"
-1.04905812531957,"J.C. Opstelten"
-1.04905803846468,"Christiaan Hooykaas"
-1.04904202769001,"Fem Rutke"
-1.04901302844381,"Kees Ouboter"
-1.04899096212548,"M.J. Kloeke-van Lessen"
-1.04898635397472,"Ben Groeneveld"
-1.04898635322439,"J.B. Bakema"
-1.04897772945802,"H.W. van Tricht"
-1.04897768061076,"H.A. Combé"
-1.04897768027797,"Tj.S. Visser"
-1.0489776802286,"Marcus de Jong"
-1.04895736038376,"G.J.P. Cammelbeeck"
-1.04895735850988,"S.H. Meijler"
-1.04895735813537,"C.W. Rietdijk"
-1.04895735776085,"E.B. Mayer-Swart"
-1.04895503770874,"Jo van Ham"
-1.04895489350448,"E. van der Heijden"
-1.04895489313032,"H. Vandermoere"
-1.04895035823508,"K. Fokkema"
-1.04754305797976,"Ernst van Raalte"
-1.04668298397434,"B.W. Schaper"
-1.04634146845673,"Jan Aler"
-1.04528758949741,"G.P. Frets"
-1.04390853400137,"Anton B. Lam"
-1.04310188754444,"S.J. Lenselink"
-1.04189401018661,"C.A. Zaalberg"
-1.04131620411377,"A. Mooij"
-1.04128737289865,"A. Chorus"
-1.04125841477278,"A.B. Breebaart"
-1.04118398919975,"Herman Servotte"
-1.04117765869326,"P. Hummelen"
-1.04117765813478,"E. Eijkemans"
-1.04117765432306,"Jakobus Kloek"
-1.04116224297908,"Frits Lugt"
-1.04116224176373,"M.A. Muusses"
-1.04115760264856,"W.J. Jong"
-1.0411575987255,"Rein Bloem"
-1.04115525892638,"Peter van Amstel"
-1.0411552583798,"Jan D. 't Lam"
-1.04115511221392,"A. van Branteghem"
-1.04115053982108,"A.J. Verschoor"
-1.04115053927553,"Frank van Gestel"
-1.04047671075618,"Hans Andreus"
-1.04001192419519,"Adri Laan"
-1.03774684847995,"P.E. Josselin de Jong"
-1.03771564302169,"Margrit de Sablonière"
-1.03770000267126,"F.W. van Heerikhuizen"
-1.03745500001975,"Maurits Mok"
-1.03736762537875,"Teo Anton van Kooten"
-1.03691086312762,"B.A. van Groningen"
-1.0354605284217,"J.G. Bomhoff"
-1.03473724998874,"A. van Domburg"
-1.03396480830057,"Peter van Eeten"
-1.03356874262133,"B.V.A. Röling"
-1.03349511245776,"Anthony Jansen"
-1.03346292422334,"W. Gortzak"
-1.03344267291887,"J. ten Brink"
-1.03344267003809,"Paul van der Loeff"
-1.03343554043932,"E.F. Wijsman"
-1.03343416605869,"A.M. Meerloo"
-1.0334341645883,"Huug Kaleis"
-1.03343412715034,"N. Brugman-Begemann"
-1.03343412567993,"Erik Vos"
-1.033413916705,"A.J. Vermeersch"
-1.03341391526559,"Sippora Stibbe"
-1.03340678247825,"H.A. Wage"
-1.03338515955815,"Sjoerd Leiker"
-1.03338515596164,"D. van der Meulen"
-1.03338515308353,"Gerben Colmjon"
-1.03338515020543,"Ward Ruyslinck"
-1.03337802830206,"F.E.J. Malherbe"
-1.03337802574609,"S.C. Holleman-Stevens"
-1.03337802144203,"A. Roels"
-1.03201787488416,"Han Lammers"
-1.03134224992501,"B. Hunningher"
-1.03060973731959,"A.J. Veenendaal sr."
-1.02826613613362,"Jan den Tex"
-1.02742524216455,"Oscar Timmers"
-1.02684773734174,"W.J.C. Buitendijk"
-1.02595529779031,"Julien Vandiest"
-1.02574638504266,"Wim Klinkenberg"
-1.02574127964016,"W.J. Verdenius"
-1.02572608765891,"Bob Carlier"
-1.02568915543971,"Peter Schat"
-1.02568909078921,"J.W. Holsbergen"
-1.0256688047815,"Tone Brulin"
-1.02566879854094,"J. van Wijk"
-1.02566878335248,"Jan Blokker"
-1.02564016625607,"A.Z. van 't Hoff Stolk-Huisman"
-1.02564016001786,"H.Th. Chabot"
-1.02564014661605,"Lieuwe Hornstra"
-1.02564014572558,"N. van Hees"
-1.0256401448351,"Joop van Tijn"
-1.02563286315465,"E. Nuijtens"
-1.02476532022547,"H.T. Colenbrander"
-1.02467226448565,"W.A.P. Smit"
-1.02409221243543,"J.D.P. Warners"
-1.02101351811395,"Karel Meeuwesse"
-1.02065168808872,"Carel Swinkels"
-1.01971261848455,"Ger Harmsen"
-1.01954414140677,"G.J. Resink"
-1.01866034765261,"Simon Vestdijk"
-1.01805262322248,"I.N. Bulhof-Rutgers"
-1.01802410030017,"P.A.M. Geurts"
-1.01797971048414,"Clarissa Jacobi"
-1.0179716317559,"Henry Faas"
-1.01797144077227,"J.W. Hingst"
-1.01795118466186,"Th.J. Hooning"
-1.01794305538075,"Benno J. Stokvis"
-1.01792732932147,"Piet Oomes"
-1.01792266821281,"L.H. van der Tweel"
-1.01792266184241,"H.H. Kirchheiner"
-1.01792266078113,"Alex Bolckmans"
-1.01791990160058,"Jan Persyn"
-1.01791990054084,"G. van Gorp"
-1.01791533205268,"S.A.E. van Puffelen"
-1.01556612444422,"Henk van Kerkwijk"
-1.01499027462465,"A.J. Westerman Holstijn"
-1.01442348058585,"Hanneke van Buuren"
-1.01413191487952,"Grietje Drewes"
-1.01378599911213,"Peter King"
-1.01364075986648,"Helen Knopper"
-1.010510983048,"L. Peeters"
-1.01039540752891,"Joke Kool-Smit"
-1.01031006078928,"Huib Riethof"
-1.01028966694416,"Frank Liedel"
-1.01028106384695,"Hans Gruyters"
-1.01028106132645,"C.J. Dippel"
-1.01025337459712,"H. Linnemann"
-1.01025336576708,"S.R. de Groot"
-1.01025326186669,"Johan T. van Minnen"
-1.01023762160315,"F.L.W.M. Buisman-de Savornin Lohman"
-1.01023291645249,"Jan Pluvier"
-1.01023286403216,"Anna Muntjewerf"
-1.01023286280075,"J.L. Weverbergh"
-1.0102255185477,"J.L. Price"
-1.01022551455248,"B.W. Schippers"
-1.01022541110279,"Jacob Smit"
-1.00795626803699,"Jacques Hamelink"
-1.00604423350723,"Karel Reijnders"
-1.0053863984351,"Sem Davids"
-1.00441062001827,"A. van Mourik"
-1.00331096380727,"Go Mandersloot"
-1.0027009881832,"F.L. Bastet"
-1.0026726988588,"J.A. van Dorsten"
-1.00266057936636,"P.J. Meertens"
-1.00264748329535,"Enno Endt"
-1.0026192012395,"Luk Wenseleers"
-1.00261919339084,"E. Land"
-1.00261918967636,"R.J.A. van Suchtelen van de Haere"
-1.00259170026982,"J. van der Steen"
-1.00259090886045,"Aad Nuis"
-1.00259090742631,"Constance E. van der Maesen"
-1.00259051780857,"Jos Ruting"
-1.00257571971971,"W.A. Nolet"
-1.00257571831301,"H. Entjes"
-1.00256818538882,"Jef Barthels"
-1.00256818398988,"Claas W. de Kruyter"
-1.00256817307871,"Louis Gillet"
-1.00256341540546,"H.B. de Groot"
-1.00256341401005,"R. Vos"
-1.00080504284416,"C.T. van Valkenburg"
-1.00077438582323,"Theo Stibbe"
-1.00044185622604,"F. Lulofs"
-0.999552284838001,"Willem Frederik Hermans"
-0.998930188817416,"W. Drop"
-0.995201083948037,"Johanna Fortuin"
-0.995166224745198,"Hans Reeser"
-0.995067053144306,"B.N. Teensma"
-0.994984694400048,"Konrad Boehmer"
-0.99496991877638,"Hélène Nolthenius"
-0.994969911717914,"Martin Mooij"
-0.994956478858267,"Jane Debrot"
-0.994941750051109,"Daam Fockema"
-0.993077954123399,"E.M. Janssen Perio"
-0.99255167872916,"Arie Querido"
-0.992309031223236,"H.J.A. Hofland"
-0.991355364849657,"F. Tichelman"
-0.991140718447455,"W.A.M. de Vroomen"
-0.991035844604881,"B. Siertsema"
-0.990362835311554,"J.W. Schulte Nordholt"
-0.989985184049698,"Pieter A.M. Seuren"
-0.987601214600871,"T.A. van Dijk"
-0.987488984508233,"D.R. Jonker"
-0.987463270264117,"A.N. Paasman"
-0.987461981851986,"Charles Bettelheim"
-0.987433897189873,"R. Dobru"
-0.987432891570615,"J.M. Bremer"
-0.987407360823572,"G.A. van Es"
-0.987405931807364,"Bertus Dijk"
-0.987405841864607,"Rodney Russell"
-0.98740574020345,"Percy B. Lehning"
-0.987377808090338,"H.G. Matthes"
-0.987351085060266,"B.Th. Tervoort"
-0.987351066004415,"C. Monster"
-0.987350434069881,"J.F. Glastra van Loon"
-0.987349925960031,"H.M. van Randwijk"
-0.987349842957977,"J.D. van der Meulen"
-0.987349767308269,"Oswaldo Salazar"
-0.987349765524927,"E. Mandel"
-0.987349760174247,"G.A. Lindeboom"
-0.987335786198663,"I.Q. van Regteren Altena"
-0.987328149286703,"Jozef Boets"
-0.987328147551214,"Bert Kooijman"
-0.987323038793429,"V.F. Vanacker"
-0.987323026666158,"M.E. van Slooten"
-0.987323024935169,"J.B. de Caluwé"
-0.986068633282987,"F.K.M. Mars"
-0.985494680386377,"W. Gobbers"
-0.985329515466389,"Bob den Uyl"
-0.985265090594768,"Henk Schulte Nordholt"
-0.984357790710455,"Wiecher Zwanenburg"
-0.98388263681686,"Leo Landsman"
-0.983731285780411,"Jan van der Veen"
-0.982710152192116,"N. van der Laan"
-0.981383795608999,"J.J.M. Westenbroek"
-0.979911369506229,"Ivan Illich"
-0.979883421884126,"Bart van Steenbergen"
-0.979883286542148,"Cor van Bree"
-0.979855348708844,"Raoul Van Caenegem"
-0.979827859412389,"Michael Wilson"
-0.979799911791858,"Reinbert de Leeuw"
-0.979799657108505,"Rob Rentenaar"
-0.97979964144396,"C. Schepel"
-0.979772064580558,"C.J. Stigter"
-0.979772044043179,"P.Th. Hugenholtz"
-0.979772002987323,"Ed. Ebels"
-0.979772001030426,"Anneke Jansen"
-0.979771999073543,"Wim Huyskens"
-0.97977198356157,"L.J. Zimmerman"
-0.97977184410397,"Reinout Bakker"
-0.979771800668265,"C. van de Haar"
-0.97977179871185,"H.J. Vieu-Kuik"
-0.979758056689077,"A.F. Mellink"
-0.979745193044863,"E. Cramer-Peeters"
-0.979745191147109,"Hans van Dijk"
-0.979745147853069,"Bernt Luger"
-0.979745145955313,"B. de Ligt"
-0.979745035480861,"C. van de Ketterij"
-0.979745033583357,"Pim de Vroomen"
-0.978851588270447,"Lieven Rens"
-0.975574610372068,"Ph. de Vries"
-0.974955046313629,"Roger Henrard"
-0.974514652125371,"Harry Mulisch"
-0.974115125400733,"Jan J. Klant"
-0.972415767400666,"Elisabeth Keesing"
-0.972361286050608,"Paul Goodman"
-0.972333719922774,"A.L. des Tombe"
-0.972305731745279,"S.J. Doorman"
-0.972251104195852,"J.M.F. Stalpers"
-0.972251098001031,"R. Eeckhout"
-0.972250122285659,"H. Baudet"
-0.972236390926194,"G.A. van Riemsdijk"
-0.972228660678616,"Louis Dieltjens"
-0.972223305982621,"T. Hagtingius"
-0.972222343298752,"Ad Kooyman"
-0.972222320417378,"Fred Bornstein"
-0.972208583569336,"P. Scherft"
-0.972208581485962,"Michel van der Plas"
-0.972208579402597,"Johan van der Woude"
-0.972202141928173,"Kees Simhoffer"
-0.972195499356382,"Wim Vermeer"
-0.972195484907468,"Berend Jager"
-0.97219548284397,"René Jongen"
-0.971807386628964,"Raymond van den Broeck"
-0.971621700056665,"Theo de Jong"
-0.970252504407031,"Norbert Elias"
-0.970217732804053,"Lea Dasberg"
-0.969953313484205,"Leo Ross"
-0.969206976882819,"Jaap Meijer"
-0.967389704613043,"Hermann H. Frese"
-0.96670737553026,"J. Brugman"
-0.966521241553006,"Hendrik Brugmans"
-0.964951188574379,"A. Kraak"
-0.964895824834036,"Co Vet"
-0.96486811976907,"W.J.M. Levelt"
-0.964785070216204,"Coen Bersma"
-0.964784378075255,"Hidde van der Ploed"
-0.964756639456702,"Hendrik Cramer"
-0.964756542853473,"P. Hirschler"
-0.964728996265471,"Bessie Schadee"
-0.964728989361157,"Franco Ferrarotti"
-0.964715219158939,"Martin Hartkamp"
-0.964701308219671,"P. Schumacher"
-0.964701301316535,"Els de Graaf"
-0.964701167180254,"C.J.B.J. Trimbos"
-0.964701164879835,"G.A. Ladee"
-0.964687570082909,"H.L.C. Jaffé"
-0.964687567831668,"Gerrit Borgers"
-0.964687532002664,"Hans Edinga"
-0.96438070653312,"Klaas Iwema"
-0.963538141548249,"Kees Fens"
-0.963313995069162,"H. Wielek"
-0.962953051608634,"Cornelia Serrurier"
-0.962480826571973,"A. Kibédi Varga"
-0.962211098863416,"Lieve Scheer"
-0.960211857716663,"W.P. Gerritsen"
-0.957450202868269,"Alfred G.H. Kerckhoffs"
-0.95731851870887,"E.C.P. van Waalwijk van Doorn"
-0.95729271279238,"S.G. Nooteboom"
-0.957214815088149,"H.M.A. Struyker Boudier"
-0.957209308643565,"R.P.W. Visser"
-0.957209303854843,"K.R. de Graaf"
-0.957208828787695,"Bouke B. Jagt"
-0.957208826314858,"Marcel van der Linden"
-0.95720882384204,"Guus Dijkhuizen"
-0.957208771273788,"Antal Sivirsky"
-0.956770907885793,"J.W. Oerlemans"
-0.955626554451597,"Sjaak de Mey"
-0.954559960835922,"Rudolf Geel"
-0.953594761004206,"Hessel Miedema"
-0.951617796461039,"Herman Pleij"
-0.949936675181796,"Jean Améry"
-0.949883964606097,"A.A. Verrijn Stuart"
-0.949881717956642,"V.S. Naipaul"
-0.949856528440979,"C. Reedijk"
-0.949829087858991,"W.C. van Unnik"
-0.949829078397983,"H.J. Brinkman"
-0.949828981310387,"G.F.H. Raat"
-0.949828978157163,"M. van de Ven"
-0.949826853641405,"P.R. Baehr"
-0.949826805698808,"George Huppert"
-0.949826787172525,"F.B. Hotz"
-0.949799437418885,"H.E. Ruitenberg"
-0.949799349770023,"Hans van den Bergh"
-0.949771938078694,"Daniel de Lange"
-0.94975398284679,"Fenna van den Burg"
-0.949744555037346,"Lidy van Marissing"
-0.949744512688649,"W.P. Pos"
-0.949731050422938,"H.J. Prakke"
-0.949731047838296,"Jacques Benoit"
-0.948297997817127,"P.E.L. Verkuyl"
-0.94762734459332,"Abram de Swaan"
-0.947363593449724,"H.R. van Gunsteren"
-0.946351235899437,"Bernard Delfgaauw"
-0.945958728811425,"Alvin W. Gouldner"
-0.944376720554236,"Bram van der Lek"
-0.94299775841943,"Pieter de Meijer"
-0.942626475201617,"J.G. Kooij"
-0.942528111701921,"Magda van Emde Boas"
-0.942418732797466,"Loek Esmeijer"
-0.942394062747019,"Paul van Hauwermeiren"
-0.942390308283496,"Antonie Cohen"
-0.942364108224889,"Hans van Lier"
-0.942336772013674,"Grahame Lock"
-0.942336746665738,"M. Fennema"
-0.942323341971549,"Bert Decorte"
-0.942309502480747,"Breyten Breytenbach"
-0.942309499665025,"Maria van der Moer"
-0.94230947148314,"J.M.W. van Ussel"
-0.942309468667686,"Jack ter Heide"
-0.942309457403944,"A.K. Koekkoek"
-0.942309454588611,"Jak van der Meulen"
-0.942309446142033,"C.J.M. Schuyt"
-0.942309443326796,"H.M. Ruitenbeek"
-0.942296025206594,"Harm Tjalling Waterbolk"
-0.942282650753942,"D.H. Lammers"
-0.942282648032911,"P. Schellens"
-0.941198275604016,"J.J. Oversteegen"
-0.941025142050736,"H. van Gorp"
-0.940508907267153,"G. Nuchelmans"
-0.939959826450394,"S. De Vriendt"
-0.939747344843964,"F. Drijkoningen"
-0.937606281167836,"J.H. Kamstra"
-0.936757691176054,"Alstein"
-0.936739784361661,"Annie Romein-Verschoor"
-0.936695618955108,"A.W.G. Eijgendaal"
-0.935839256986017,"Jan Stroop"
-0.935548874335215,"S.C. Dik"
-0.935363225692703,"Piet Kralt"
-0.935277496057616,"H.M. Eliassen-de Kat"
-0.935066320444873,"P.G.J. van Sterkenburg"
-0.935042543735191,"Paul Pelckmans"
-0.935012060545394,"Petrus Adrianus Johannes Bentvelzen"
-0.934988129520334,"Harry Bekkering"
-0.934984868176657,"J.N. Swallow"
-0.934957799509608,"R.Th.R. Wentges"
-0.934957784572365,"Leo Fretz"
-0.934930589981018,"Anton Blok"
-0.934930575046022,"Marcel Baudet"
-0.934930471159456,"Joyce van Lankeren"
-0.93491704087633,"R.L.J. Bromberg"
-0.934903554073575,"D. Gil-Günzburger"
-0.934903545421464,"Th.H. van Doorn"
-0.934903539653291,"B.H. Erné"
-0.934903425480352,"M.B. ter Borg"
-0.934903324523811,"Dick Pels"
-0.934889899189484,"H. Berkhof"
-0.934881498870289,"Jan Schoolmeesters"
-0.934881495974181,"Amand Berteloot"
-0.934876359687544,"Yvette Stoops"
-0.934876351036415,"S.A.J. van Faassen"
-0.934876336618166,"H.T.J. Miedema"
-0.934876333734872,"Seymour L. Flaxman"
-0.9348382040281,"Raymond Brulez"
-0.933839353011124,"Paul Rodenko"
-0.933412561113157,"B.P.F. Al"
-0.933235465762002,"Peter Hofstede"
-0.932935639334161,"Menno ter Braak"
-0.93207722483047,"Ivo Schöffer"
-0.931947971839366,"H. Schultink"
-0.931605798603747,"Evert de Jong"
-0.93066284254614,"Siep Stuurman"
-0.930138091205636,"Pieter Obbema"
-0.930132545608972,"Geert Evert Booij"
-0.929324961187844,"Ton Anbeek"
-0.929200866410746,"Teun Hoekstra"
-0.928474348051221,"M.C. Brands"
-0.927985733449322,"P.F. Schmitz"
-0.927634577927137,"Freek Bruinsma"
-0.927611198998615,"Marie-Louise Montulet"
-0.927611195223985,"Louk Wijsen"
-0.927607324671419,"R. Jansen-Sieben"
-0.927580399019186,"I. van der Sluis"
-0.927553307653006,"Rudy Kousbroek"
-0.927553044712248,"M.J. de Meijer"
-0.927553028929218,"Botto van den Bergh"
-0.927526262359482,"Peter van Gestel"
-0.927526233948098,"F. Vos"
-0.927526071781934,"W.G. Klooster"
-0.927525971017036,"E.G. de Poorter"
-0.927525961547843,"Wim Markus"
-0.927525958391747,"Rudolf Dekker"
-0.927525955235683,"Wim Hazeu"
-0.927499129868108,"Willy Vandeweghe"
-0.92749906753451,"Willem Schrickx"
-0.926937537137498,"Geerten Meijsing"
-0.925414231072957,"Michel Korzec"
-0.925129651452005,"G. van Benthem van den Bergh"
-0.923823614251204,"J. van Baal"
-0.923610550079839,"M.A. Schenkeveld-van der Dussen"
-0.922093309123785,"H. de Lange"
-0.921209933225304,"Theo van Baaren"
-0.920263388070912,"Charles Grivel"
-0.920263348934028,"Françoise van Rossum-Guyon"
-0.920263344952884,"A. Feitsma"
-0.920263340971785,"A.J.A. Fehr"
-0.920263254113181,"L.D. Couprie"
-0.920237138778644,"Lieven D' Hulst"
-0.920231875907951,"Dick van den Bosch"
-0.92021203194853,"Gaston Burssens"
-0.92017808325963,"Pieter Lukkenaer"
-0.92017796778315,"H.J.M. Bos"
-0.920164745880136,"Margreet Bruijn"
-0.920158125659638,"Jaak van Schoor"
-0.920150917305782,"P.J.F.M. Eligh"
-0.920150914099278,"Odo Leys"
-0.919919436974308,"Henri Borel"
-0.918044022844182,"Roland Willemyns"
-0.91421549476103,"J.A. Dautzenberg"
-0.914210981487585,"Jules Persyn"
-0.913396139145676,"Paul Kapteyn"
-0.913293050247606,"J. Reynaert"
-0.913047128147442,"J. Beijk"
-0.913043458532648,"W.F. Jonckheere"
-0.912993261089997,"G.J.H. van Gelder"
-0.912990657083195,"J.M.A. Biesheuvel"
-0.912946706584093,"Lucienne Stassaert"
-0.912944929986229,"Fransje Klaver"
-0.912893044373375,"Wim de Poorter"
-0.912864139721413,"Luc Libaut"
-0.912859297397938,"Ida van Heteren"
-0.91285929390141,"J.H. Maureau"
-0.912859059098427,"R. Kruk"
-0.912858946479904,"J. Sperna Weiland"
-0.912846046142171,"W.A. Ornée"
-0.912845979400026,"W.G. Noordegraaf"
-0.912845966764697,"S.P. Wolfs"
-0.912837311715495,"Frans Claes"
-0.911118802922842,"Pol Hoste"
-0.910902111476637,"Willem Brakman"
-0.910104111745775,"Horst A. Steinmetz"
-0.910037486695795,"Jos Houtsma"
-0.909601294685634,"R. Blok"
-0.909382760219451,"F. Veenstra"
-0.908238087485076,"Maarten Klein"
-0.90812254085479,"Derek Phillips"
-0.906487790406293,"W.M.H. Hummelen"
-0.905946280319612,"Jozef de Vos"
-0.905807403590062,"J. Popken"
-0.905703262788738,"Philippe Noble"
-0.905681914442654,"J. Hoftijzer"
-0.90568190565412,"B.P. Visser"
-0.905681813904479,"M. Uhlenbeck-Winkel"
-0.905676516098605,"K. van der Arren"
-0.905596382519418,"Michael Masuch"
-0.90557667505977,"Daniël van Hecke"
-0.905574628456338,"J. Delsing"
-0.90557453100189,"Gerd Segers"
-0.90556970192264,"Lu Xun"
-0.905569698259517,"E.E.G. Vermeulen"
-0.905569631876591,"Carolijn Visser"
-0.905556641316357,"H. Hoetink"
-0.905556637742704,"José de Mûelenaere"
-0.905556634169094,"Oscar de Wit"
-0.905547825703048,"Arie Zevenhuijzen"
-0.905542633149507,"Bert Schouten"
-0.905542629622462,"H.W.J. Vekeman"
-0.905493102000611,"Sybren Polet"
-0.905255353675998,"Rita Ghesquiere"
-0.902311435135541,"G. Dijkink"
-0.902053779583074,"Aleid Truijens"
-0.901201106131196,"Henk Hillenaar"
-0.901118457376789,"Hans Bendien"
-0.900717760926055,"F.G. Droste"
-0.900333377689224,"Wilt Idema"
-0.899593874334329,"Erica C. García"
-0.899376874235069,"Elrud Ibsch"
-0.898550084565138,"Frank Berndsen"
-0.898501447193859,"Marc Reynebeau"
-0.898493208544839,"J.E. Ellemers"
-0.898468823749465,"Els Elffers"
-0.898448634004572,"Geert Adriaens"
-0.898422029223532,"Ria Lemaire-Mertens"
-0.898421946374398,"Will Derks"
-0.898416196415953,"E. van den Boogaart"
-0.898404612033062,"Jan van Coillie"
-0.898404360714925,"A.B. de Cooman"
-0.898389542127842,"L.P.J. Veelenturf"
-0.898366928171397,"J.C. van Aart"
-0.898363028235711,"A.M.J. de Keijser"
-0.898362935981792,"J.D. Querido"
-0.898336381498893,"W.A. Verloren van Themaat"
-0.898336373837299,"Ilja Scholten"
-0.898336331698738,"Herman Franke"
-0.898336324038408,"Herbert van Erkelens"
-0.898336217769761,"Hendrik Henrichs"
-0.898323373746238,"H.K. s' Jacob"
-0.898309888953907,"Louis Emmerij"
-0.898309840658385,"R. Lindeman"
-0.898309779069887,"Jan W. Boersma"
