"coefficient","Author"
-0.240180220911633,"Peter Drehmanns"
-0.240180219480363,"Robert Steijn"
-0.238216598691144,"Han Foppe"
-0.238216596500066,"Walter van den Broeck"
-0.238216594309743,"Jo Tollebeek"
-0.238216592120174,"Georgine Sanders"
-0.238216589931361,"Margreet Schrevel"
-0.238216587743304,"Niels Helsloot"
-0.238216580581064,"Hans Goedkoop"
-0.238216573431099,"Piet Gerbrandy"
-0.237904942293196,"Ch.M. van Deventer"
-0.236253806110964,"Frida Balk-Smit Duyzentkunst"
-0.236253803926412,"Herman de Coninck"
-0.236253801742621,"Catherine Barel"
-0.234290937970537,"G.J. Dorleijn"
-0.234290898748877,"Hugo Dittberner"
-0.234290891655991,"Henk Romijn Meijer"
-0.23232806637969,"Rüdiger Safranski"
-0.230365068110022,"René Boomkens"
-0.230365065829456,"C.F. van Beusekom"
-0.229683404544489,"Jakob Karel Willem Quarles van Ufford"
-0.228402065402668,"J. de Groot"
-0.228402062882496,"Didi de Paris"
-0.228402060363123,"Ed Leeflang"
-0.228402057844552,"M. Fennema"
-0.228402055326779,"Mark Boog"
-0.226438980689442,"Hans Groenewegen"
-0.226438978132056,"Wim van de Woestijne"
-0.223820182894558,"Willem Pieter Wolters"
-0.222381701085567,"M.E. Belpaire"
-0.208791210129647,"Nikolaas Gerard Pierson"
-0.205425178849069,"Arnold Werumeus Buning"
-0.200717896122772,"Carry van Bruggen"
-0.195819758705186,"W. Jaeger"
-0.18554806856001,"Hendrik Hooyer"
-0.180613255922704,"Gerard Keller"
-0.168089962382679,"P. Geyl"
-0.148899813167181,"Lita de Ranitz"
-0.14743013141501,"Johannes Hermanus Gunning J. Hzn."
-0.14421258829741,"R.A. Kollewijn"
-0.130966835209464,"Carel van Nievelt"
-0.109095909333609,"Isidoor Teirlinck"
-0.100713798326869,"Jozef Muls"
-0.0968077752198214,"Top Naeff"
-0.0879401851148825,"Patricia de Martelaere"
-0.0876637777772909,"Louis Paul Boon"
-0.0854092182103713,"A.M. Hammacher"
-0.0771071536557447,"A.J.D. van Oosten"
-0.0760859358269689,"Christine D'haen"
-0.0753023680712084,"NA"
-0.0750711592165205,"Emmanuel de Bom"
-0.0732756685601183,"August van Cauwelaert"
-0.061545744865341,"Robert Fruin"
-0.0601375562565577,"Jan Romein"
-0.0509174149460042,"Wiel Kusters"
-0.0425375667551847,"C. Vermeer"
-0.0374998371802521,"C. de Deugd"
-0.0211861838157276,"P.A.S. van Limburg Brouwer"
-0.0207536989268371,"Jeroen Brouwers"
-0.013637906849567,"Simon Vestdijk"
-0.0123802728665118,"Arie de Froe"
-0.00978943292415527,"Paul de Wispelaere"
-0.00776851896248567,"Ton Naaijkens"
-0.00472328617535954,"Frans de Haes"
-0.00257002440828782,"_year"
0,"Jacobus Izaäk Doedes"
0,"E.J. Potgieter"
0,"J.A. Alberdingk Thijm"
0,"Jacob Leonard de Bruyn Kops"
0,"Willem Jan Knoop"
0,"Willem Gerard Brill"
0,"Johannes Adriaan Molster"
0,"Antonie Niermeyer"
0,"F.M. Cowan"
0,"P.J. Veth"
